Time,Patch,mWW,mWH,mWR,mWB,mHH,mHR,mHB,mRR,mRB,mBB,fWW,fWH,fWR,fWB,fHH,fHR,fHB,fRR,fRB,fBB
153,2,2329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,1,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,1,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2,2252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,1,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2,2196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,1,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2,2127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,1,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,2,2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,1,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,2,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,1,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,2,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,1,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,2,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,1,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,2,2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,1,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,2,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,1,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,2,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,1,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,2,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,2,2339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,1,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,2,2437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,1,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,2,2587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,1,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,2,2708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,1,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,2,2781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,1,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,2,2881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,1,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,2,2961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,1,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,2,3033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,1,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,2,3112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,1,838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,2,3283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,1,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,2,3409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,1,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,2,3466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,1,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,2,3573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,1,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,2,3649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,1,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,2,3668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,1,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,2,3794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,1,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,2,3851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,1,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,2,3939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,1,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,2,4006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,1,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,2,4080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,1,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,2,4092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,1,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,2,4189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,1,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,2,4226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,1,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,2,4254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,1,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,2,4248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,1,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,2,4237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,1,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,2,4175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,1,1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,2,4236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,1,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,2,4275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,1,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,2,4240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,1,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,2,4207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,1,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,2,4221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,1,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,2,4184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,1,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,2,4231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,1,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,2,4215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,1,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,2,4212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,1,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,2,4281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,1,921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,2,4318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,1,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,2,4207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,1,969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,2,4208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,1,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,2,4121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,1,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,2,4067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,1,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,2,4075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,1,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,2,3979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,1,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,2,3984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,1,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,2,3960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,1,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,2,3909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,1,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,2,3867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,1,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,2,3856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,1,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,2,3837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,1,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,2,3761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,1,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,2,3795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,1,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,2,3745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,1,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,2,3719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,1,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,2,3703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,1,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,2,3689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,1,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,2,3673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,1,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,2,3622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,1,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,2,3610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,1,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,2,3564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,1,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,2,3510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,1,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,2,3454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,1,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,2,3406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,1,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,2,3404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,1,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,2,3374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,1,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,2,3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,1,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,2,3243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,1,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,2,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,1,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,2,3102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,1,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,2,3012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,1,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,2,2966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,1,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,2,2962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,1,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,2,2931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,1,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,2,2914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,1,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,2,2899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,1,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,2,2891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,1,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,2,2889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,1,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,2,2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,1,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,2,2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,1,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,2,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,1,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,2,2853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,1,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,2,2824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,1,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,2,2808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,1,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,2,2844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,1,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,2,2866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,1,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,2,2830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,1,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,2,2795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,1,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,2,2815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,1,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,2,2829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,1,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,2,2842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,1,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,2,2839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,1,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,2,2878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,1,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,2,2954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,1,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,2,2966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,1,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,2,2988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,1,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,2,2997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,1,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,2,2982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,1,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,2,3085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,1,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,2,3117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,1,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,2,3131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,1,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,2,3171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,1,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,2,3139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,1,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,2,3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,1,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,2,3208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,1,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,2,3258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,1,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,2,3341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,1,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,2,3402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,1,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,2,3481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,1,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,2,3538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,1,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,2,3516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,1,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,2,3545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,1,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,2,3486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,1,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,2,3544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,1,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,2,3496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,1,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,2,3577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,1,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,2,3554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,1,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,2,3569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,1,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,2,3552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,1,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,2,3568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,1,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,2,3532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,1,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,2,3488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,1,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,2,3481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,1,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,2,3528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,1,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,2,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,1,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,2,3616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,1,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,2,3573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,1,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,2,3630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,1,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,2,3594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,1,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,2,3686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,1,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,2,3734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,1,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,2,3737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,1,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,2,3708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,1,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,2,3631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,1,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,2,3669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,1,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,2,3686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,1,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,2,3624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,1,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,2,3597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,1,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,2,3599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,1,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,2,3643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,1,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,2,3597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,1,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,2,3592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,1,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,2,3582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,1,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
