"Time","mWW","mWH","mWR","mWB","mHH","mHR","mHB","mRR","mRB","mBB","fWW","fWH","fWR","fWB","fHH","fHR","fHB","fRR","fRB","fBB"
3882,7,22,2,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
3883,8,17,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
3884,7,18,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
3885,12,17,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
3886,15,18,2,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
3887,15,16,3,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
3888,16,15,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
3889,14,13,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
3890,15,13,2,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
3891,15,15,2,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
3892,15,14,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
3893,16,13,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
3894,13,12,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
3895,14,14,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
3896,13,13,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
3897,13,13,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
3898,12,13,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
3899,10,14,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
3900,15,14,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
3901,13,14,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
3902,13,12,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
3903,15,13,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
3904,14,12,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
3905,13,12,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
3906,13,12,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
3907,13,9,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
3908,14,8,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
3909,13,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
3910,14,9,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
3911,13,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
3912,13,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
3913,13,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
3914,12,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
3915,10,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
3916,10,12,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
3917,9,11,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
3918,10,13,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
3919,11,13,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
3920,11,14,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
3921,12,14,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
3922,11,13,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
3923,11,13,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
3924,12,12,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
3925,12,12,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
3926,12,12,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
3927,10,10,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
3928,9,11,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
3929,9,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
3930,9,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
3931,7,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
3932,7,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
3933,6,10,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
3934,6,9,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
3935,5,11,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
3936,6,10,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
3937,6,10,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
3938,8,10,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
3939,7,10,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
3940,7,10,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
3941,6,10,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
3942,6,10,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
3943,7,13,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0
3944,6,12,0,0,0,0,0,0,0,0,0,13,0,0,0,2,0,0,0,0
3945,6,12,0,0,0,1,0,0,0,0,0,12,0,0,0,2,0,0,0,0
3946,5,12,0,0,0,1,0,0,0,0,0,13,0,0,0,2,0,0,0,0
3947,5,11,0,0,0,1,0,0,0,0,0,14,0,0,0,2,0,0,0,0
3948,5,11,0,0,0,1,0,0,0,0,0,16,0,0,0,2,0,0,0,0
3949,6,14,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0
3950,6,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
3951,4,12,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
3952,3,11,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0
3953,4,11,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0
3954,5,7,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
3955,4,7,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
3956,4,7,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0
3957,4,6,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0
3958,5,6,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0
3959,5,7,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0
3960,5,7,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0
3961,6,6,1,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0
3962,6,6,1,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0
3963,6,5,1,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0
3964,5,6,1,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0
3965,5,6,3,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0
3966,4,6,3,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0
3967,3,5,3,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0
3968,3,7,3,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0
3969,3,7,3,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0
3970,4,7,3,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0
3971,4,5,3,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0
3972,3,6,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
3973,3,8,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
3974,2,9,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
3975,3,9,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
3976,3,8,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
3977,2,10,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
3978,1,8,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
3979,1,8,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
3980,2,8,2,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
3981,2,9,2,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0
3982,3,10,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
3983,2,11,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
3984,2,12,2,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0
3985,2,13,2,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0
3986,3,14,2,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0
3987,3,17,3,0,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0
3988,3,19,3,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0
3989,3,17,2,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0
3990,2,18,2,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0
3991,2,19,2,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0
3992,2,17,2,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0
3993,1,17,2,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0
3994,2,19,2,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0
3995,0,24,3,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0
3996,0,23,2,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0
3997,0,19,1,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0
3998,0,19,1,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0
3999,0,19,1,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0
4000,0,18,1,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0
4001,0,17,1,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0
4002,0,15,1,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0
4003,1,15,1,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0
4004,1,14,1,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0
4005,2,16,2,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
4006,3,14,2,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
4007,3,12,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
4008,3,12,2,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
4009,2,12,2,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
4010,1,12,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
4011,1,12,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
4012,1,12,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
4013,0,11,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
4014,0,13,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
4015,0,13,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
4016,0,12,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
4017,0,12,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
4018,0,11,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
4019,0,10,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
4020,0,10,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
4021,0,9,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
4022,0,7,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
4023,0,7,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
4024,0,6,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
4025,0,8,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
4026,0,9,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
4027,0,9,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
4028,0,8,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
4029,0,8,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
4030,0,8,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
4031,0,8,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
4032,0,7,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
4033,1,8,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
4034,1,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
4035,1,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
4036,1,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
4037,1,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
4038,1,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
4039,1,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
4040,1,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
4041,1,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
4042,1,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
4043,1,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
4044,1,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
4045,1,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
4046,1,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
4047,1,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
4048,1,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
4049,1,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
4050,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4051,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4052,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4053,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4054,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4055,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4056,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
4057,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
4058,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4059,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4060,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4061,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4062,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4063,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
4064,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
4065,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4066,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4067,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4068,1,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
4069,1,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
4070,1,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
4071,1,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
4072,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
4073,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
4074,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
4075,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
4076,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
4077,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
4078,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
4079,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
4080,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
4081,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
4082,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
4083,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
4084,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4085,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4086,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4087,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4088,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4089,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4090,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
4091,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4092,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4093,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4094,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4095,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4096,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
4097,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
4098,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4099,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4100,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4101,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4102,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4103,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4104,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4105,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4106,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4107,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4108,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4109,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4110,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4114,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4115,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4116,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4117,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4118,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4126,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4127,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4128,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4129,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4130,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4131,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4132,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4133,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4134,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4135,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4136,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4137,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4138,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4139,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4140,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4141,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4142,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4143,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4144,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4145,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4146,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4147,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4148,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4149,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4150,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4151,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4152,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4153,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4154,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4155,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4156,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4157,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4159,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4160,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4161,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4166,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4167,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4168,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4169,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4170,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4171,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4172,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4174,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4177,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4179,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
4180,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
4181,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
4182,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
4183,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
4184,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
4185,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
4186,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4187,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
4188,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
4189,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
4190,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
4191,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
4192,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4193,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4194,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4195,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4196,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
4197,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4198,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4199,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4200,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4201,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4202,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4203,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4204,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
