"Time","mWW","mWH","mWR","mWB","mHH","mHR","mHB","mRR","mRB","mBB","fWW","fWH","fWR","fWB","fHH","fHR","fHB","fRR","fRB","fBB"
1435,4832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,4760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,4785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,4728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,5146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,4888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,4940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,4699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,5094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,4996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,4904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,5047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,5067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,5217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,5187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,5155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,5116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,5198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,5358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,5099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,5191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,4768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,4844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,5045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,5097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,5145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,4943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,4781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,4860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,4719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,4766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,4682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,4892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,4934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,4738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,4669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,4776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,4818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,5023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,5192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,5048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,4842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,4996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,4780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,4742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,4735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,4834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,5015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,4998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,5017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,4646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,4870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,4886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,4779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,4714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,4699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,4788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,4696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,4850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,4892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,4909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,5114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,4978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,4687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,4693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,4803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,4730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,4905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,4831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,5172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,4928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,5184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,4778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,4936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,4975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,4698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,4601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,4780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,4791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,4603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,4649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,4695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,4699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,4783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,4908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,4767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,4965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,5094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,4729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,4575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,4623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,4811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,4929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,4814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,4684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,4824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,5237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,4822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,4980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,5096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,5076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,5102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,5007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,5067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,5076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,5111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,4850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,5079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,5137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,4981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,5449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,5245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,5188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,4946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,5113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1556,4763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,4795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,4943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559,4936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,4931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,4825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,4926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,4743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,4824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,4689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,4869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,4805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,4933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,5103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,4923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,5290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,5336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,5042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,5078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,4776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,4750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,4831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,5164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,4987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,4905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1581,4805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,4974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,5229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,5034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,4970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,4796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,4788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,4892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,4716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,4935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,5348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,5060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,4975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1594,5129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,5008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597,4968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598,4924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,5104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,4880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,5096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,5062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,4919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,4764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,4542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,4807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,4747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,4817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,4788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,4961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,4810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,4768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,4689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,4665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,4521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,4701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,4844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,4814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,4960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,4762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,4745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,4744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,4779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,5038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,5113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,4817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,4828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,4746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,4650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,4812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,4930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,5176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,5156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,5460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,5158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,5323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,5038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,5188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,5089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,4911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645,5066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,4817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,4871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,4698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,4705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,4711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,4895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,4704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,5171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,5187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,5029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,4742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,4668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,4584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,4580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,4773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,4858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,4653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,4335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,4470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,4529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,4489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,4540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,4973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,5105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,4946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,4878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,5010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,4834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,4776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,5040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,5317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,5380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,5226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,5172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,5032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,4863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,4959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,5012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,5011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,4756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,4711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,4738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,4708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,4878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,4931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,5023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693,5151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694,4938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,4578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,4671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,4802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,4808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1699,4736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,4710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,5156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,5383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,5420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,5517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,5727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,5626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,5573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,5301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,5265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,5151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,5229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,4959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,4943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,4823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,4873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,4693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,4493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,4705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719,4933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,4706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721,4916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,5196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,5455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,5253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,5298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,5358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,5152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,4851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,5051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,4827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,5365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1733,5278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,5473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,5411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,5280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,5102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,5028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,4870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,4945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,4994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,5081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743,5044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,5148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,5344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,5144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,5034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,4976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,4938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,4886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
