"Time","mWW","mWH","mWR","mWB","mHH","mHR","mHB","mRR","mRB","mBB","fWW","fWH","fWR","fWB","fHH","fHR","fHB","fRR","fRB","fBB"
1161,19044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,19056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,19004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,19114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,19082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,19210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,19212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,19120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,18837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,18936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,18893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,18806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,18661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,18531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,18611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,18938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,19024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,19310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,19596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,19575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,19346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,19347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,19320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,19325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,19601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,19394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,19438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,19432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,19774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,19819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,19888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,19678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,19635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,19618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,19548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,19589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,19596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,19529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,19578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,19441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,19529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,19393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,19509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,19296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,19367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,19374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,19627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,19602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,19802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,19860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,19562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,19472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,19481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,19377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,19407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,19409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,19657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,19474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,19736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,19421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,19344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,19521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,19656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,19540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,19480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,19811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,19792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,19883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,19652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,19576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,19291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,19211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233,19043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,18983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,19162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,19233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,19545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,19700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,19586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,19936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,19745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,19790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,19856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,19921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,19877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,19673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,19425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,19202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,19286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,19254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,19334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,19386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,19541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,19229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,19492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,19397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,19336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,19441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,19384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,19206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,19624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,19557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263,19510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,19251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,19408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,19155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,19354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,19155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,19488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,19229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,19302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,19414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,19373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,19884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,19762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,19754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,19655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,19435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,19306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,19359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,19118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,19381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,19171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,19361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,19431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,19658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,19323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,19422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,19453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,19406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1291,19669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,19550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,19413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,19508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,19517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,19658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,19915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,19815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,19299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,19388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,19308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,19469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,19510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,19431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,19429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,19215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,19511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,19534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,19472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,19374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,19359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,19341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,19454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,19329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,19458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,19700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,19608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,19649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,19735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,19630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,19749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,19621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,19549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,19747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,19760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,19715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,19418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,19296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,19472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,19589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,19725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,19580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,19975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,20004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,20068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,19989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,20262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,20328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,20110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,20263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,20452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342,20462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,20206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,20051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,20007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,19887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,20059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,20064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,19823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,20091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,19927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,19705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,19712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,19563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,19768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,19843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,19890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,20025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,19818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,20067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,20213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,20064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,19751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,19615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,19562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,19676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,19186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,19760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,19423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,19596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,19445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,19483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,19485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,19672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,19749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,19883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,19728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,19748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,19707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,19543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,19495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,19620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,19572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,19466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,19696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,19834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,19711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,20187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,20138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,20140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,20434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,20303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,20219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,20251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,20168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,20081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,20302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,20004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,19539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,19532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,19811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,19978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,19978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,20124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,19921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,19681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,20040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,20242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,19835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,19892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,19708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,19744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,19866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,20085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,20042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,20002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,19737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,19789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,19776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,19498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,19550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,19707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,19404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,19358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,19457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,19102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,19381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,19349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,19564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,19537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,19351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,19440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,19504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,19339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,19498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,19349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,19524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,19480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,19654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,19734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,19981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,19958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,19773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,19968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,20444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,20087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,19910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,20029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,19716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,19518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,19415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,19876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,19935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,20238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,20237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,20257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,19912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,19656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,19508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,19586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,19697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,20057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,19795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,20147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,20070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,19900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,20025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,19838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,19531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,19700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,19645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,19772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,20150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,20109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,20566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,20672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
